CLIENT_ID,SURVEY_ID,SERV_TYPE,UNIQUE_ID,VAR_NAME,RESPONSE
8599,7458169026,IZ0101,1032018018,CMS_34,Unchecked
8599,7458169026,IZ0101,1032018018,CMS_37,Usually
8599,7458169026,IZ0101,1032018018,CMS_37CL,Usually
8599,7458169026,IZ0101,1032018018,CMS_38,Disagree
8599,7458169026,IZ0101,1032018018,CMS_39,Agree
8599,7458169026,IZ0101,1032018018,CMS_40,Agree
8599,7458169026,IZ0101,1032018018,CMS_41,Yes
8599,7458169026,IZ0101,1032018018,CMS_6,Always
8599,7458169026,IZ0101,1032018018,CMS_7,Usually
8599,7458169026,IZ0101,1032018018,CMS_8,Always
8599,7525595568,MD0102,1029820497,A91,5
8599,7525595568,MD0102,1029820497,CP10,5
8599,7525595568,MD0102,1029820497,CP112,5
8599,7525595568,MD0102,1029820497,CP2,5
8599,7525595568,MD0102,1029820497,CP3,5
8599,7525595568,MD0102,1029820497,CP4,5
8599,7525595568,MD0102,1029820497,V60,5
8599,7525595568,MD0102,1029820497,V7,5
8599,7692982000,IZ0101,1032579178,I1,5
8599,7692982000,IZ0101,1032579178,I4,5
8599,7692982000,IZ0101,1032579178,I5,5
8599,7692982000,IZ0101,1032579178,I6,5
8599,7692982000,IZ0101,1032579178,M2,4
8599,7692982000,IZ0101,1032579178,M3,5
8599,7692982000,IZ0101,1032579178,N3,5
8599,7692982000,IZ0101,1032579178,N4,5
8599,7692982000,IZ0101,1032579178,N5,5
8599,7692982000,IZ0101,1032579178,O2,5
8599,7692982000,IZ0101,1032579178,O3,5
8599,7692982000,IZ0101,1032579178,O4,5
8599,7692982000,IZ0101,1032579178,P1,5
8599,7692982000,IZ0101,1032579178,P2,5
8599,7692982000,IZ0101,1032579178,P3,5
8599,7692982000,IZ0101,1032579178,R3,5
8599,7692982000,IZ0101,1032579178,R4,5
8599,7692982000,IZ0101,1032579178,CMS_1,Always
8599,7692982000,IZ0101,1032579178,CMS_10,Always
8599,7692982000,IZ0101,1032579178,CMS_11,Always
8599,7692982000,IZ0101,1032579178,CMS_12,Yes
8599,7692982000,IZ0101,1032579178,CMS_13,Always
8599,7692982000,IZ0101,1032579178,CMS_13CL,Always
8599,7692982000,IZ0101,1032579178,CMS_18,Yes
8599,7692982000,IZ0101,1032579178,CMS_19,Usually
8599,7692982000,IZ0101,1032579178,CMS_19CL,Usually
8599,7692982000,IZ0101,1032579178,CMS_2,Always
8599,7692982000,IZ0101,1032579178,CMS_20,Own home
8599,7692982000,IZ0101,1032579178,CMS_21,Yes
8599,7692982000,IZ0101,1032579178,CMS_21CL,Yes
8599,7692982000,IZ0101,1032579178,CMS_22,Yes
8599,7692982000,IZ0101,1032579178,CMS_22CL,Yes
8599,7692982000,IZ0101,1032579178,CMS_23,10-Best possible
8599,7692982000,IZ0101,1032579178,CMS_24,Definitely yes
8599,7692982000,IZ0101,1032579178,CMS_25,Fair
8599,7692982000,IZ0101,1032579178,CMS_26,Excellent
8599,7692982000,IZ0101,1032579178,CMS_27,Some college
8599,7692982000,IZ0101,1032579178,CMS_28,Not Span/Hisp/La
8599,7692982000,IZ0101,1032579178,CMS_29A,Yes
8599,7692982000,IZ0101,1032579178,CMS_29B,No
8599,7692982000,IZ0101,1032579178,CMS_29C,No
8599,7692982000,IZ0101,1032579178,CMS_29D,No
8599,7692982000,IZ0101,1032579178,CMS_29E,No
8599,7692982000,IZ0101,1032579178,CMS_3,Always
8599,7692982000,IZ0101,1032579178,CMS_30,English
8599,7692982000,IZ0101,1032579178,CMS_33,Always
8599,7692982000,IZ0101,1032579178,CMS_33CL,Always
8599,7692982000,IZ0101,1032579178,CMS_34,Unchecked
8599,7692982000,IZ0101,1032579178,CMS_37,Always
8599,7692982000,IZ0101,1032579178,CMS_37CL,Always
8599,7692982000,IZ0101,1032579178,CMS_38,Strongly Agree
8599,7692982000,IZ0101,1032579178,CMS_39,Strongly Agree
8599,7692982000,IZ0101,1032579178,CMS_40,Strongly Agree
8599,7692982000,IZ0101,1032579178,CMS_41,Yes
8599,7692982000,IZ0101,1032579178,CMS_6,Always
8599,7692982000,IZ0101,1032579178,CMS_7,Always
8599,7692982000,IZ0101,1032579178,CMS_8,Always
8599,7695836572,MD0102,1032461507,A91,5
8599,7695836572,MD0102,1032461507,CP10,5
8599,7695836572,MD0102,1032461507,CP112,5
8599,7695836572,MD0102,1032461507,CP2,5
8599,7695836572,MD0102,1032461507,CP3,5
8599,7695836572,MD0102,1032461507,CP4,5
8599,7695836572,MD0102,1032461507,V60,5
8599,7695836572,MD0102,1032461507,V7,5
8601,7718917831,IZ0101,1032438380,I1,5
8601,7718917831,IZ0101,1032438380,I4,5
8601,7718917831,IZ0101,1032438380,I5,5
8601,7718917831,IZ0101,1032438380,I6,5
8601,7718917831,IZ0101,1032438380,M2,5
8601,7718917831,IZ0101,1032438380,M3,5
8601,7718917831,IZ0101,1032438380,N3,5
8601,7718917831,IZ0101,1032438380,N4,5
8601,7718917831,IZ0101,1032438380,N5,5
8601,7718917831,IZ0101,1032438380,O2,5
8601,7718917831,IZ0101,1032438380,O3,5
8601,7718917831,IZ0101,1032438380,O4,5
8601,7718917831,IZ0101,1032438380,P1,4
8601,7718917831,IZ0101,1032438380,P2,5
8601,7718917831,IZ0101,1032438380,P3,5
8601,7718917831,IZ0101,1032438380,R3,5
8601,7718917831,IZ0101,1032438380,R4,5
8601,7718917831,IZ0101,1032438380,CMS_1,Always
8601,7718917831,IZ0101,1032438380,CMS_10,Always
8601,7718917831,IZ0101,1032438380,CMS_11,Always
8601,7718917831,IZ0101,1032438380,CMS_12,Yes
8601,7718917831,IZ0101,1032438380,CMS_13,Usually
8601,7718917831,IZ0101,1032438380,CMS_13CL,Usually
8601,7718917831,IZ0101,1032438380,CMS_18,Yes
8601,7718917831,IZ0101,1032438380,CMS_19,Always
8601,7718917831,IZ0101,1032438380,CMS_19CL,Always
8601,7718917831,IZ0101,1032438380,CMS_2,Always
8601,7718917831,IZ0101,1032438380,CMS_20,Own home
8601,7718917831,IZ0101,1032438380,CMS_21,Yes
8601,7718917831,IZ0101,1032438380,CMS_21CL,Yes
8601,7718917831,IZ0101,1032438380,CMS_22,Yes
8601,7718917831,IZ0101,1032438380,CMS_22CL,Yes
8601,7718917831,IZ0101,1032438380,CMS_23,10-Best possible
8601,7718917831,IZ0101,1032438380,CMS_24,Definitely yes
8601,7718917831,IZ0101,1032438380,CMS_25,Very Good
8601,7718917831,IZ0101,1032438380,CMS_26,Good
8601,7718917831,IZ0101,1032438380,CMS_27,Some college
8601,7718917831,IZ0101,1032438380,CMS_28,Not Span/Hisp/La
8601,7718917831,IZ0101,1032438380,CMS_29A,Yes
8601,7718917831,IZ0101,1032438380,CMS_29B,No
8601,7718917831,IZ0101,1032438380,CMS_29C,No
8601,7718917831,IZ0101,1032438380,CMS_29D,No
8601,7718917831,IZ0101,1032438380,CMS_29E,No
8601,7718917831,IZ0101,1032438380,CMS_3,Always
8601,7718917831,IZ0101,1032438380,CMS_30,English
8601,7718917831,IZ0101,1032438380,CMS_33,Always
8601,7718917831,IZ0101,1032438380,CMS_33CL,Always
8601,7718917831,IZ0101,1032438380,CMS_34,Unchecked
8601,7718917831,IZ0101,1032438380,CMS_37,Usually
8601,7718917831,IZ0101,1032438380,CMS_37CL,Usually
8601,7718917831,IZ0101,1032438380,CMS_38,Strongly Agree
8601,7718917831,IZ0101,1032438380,CMS_39,Strongly Agree
8601,7718917831,IZ0101,1032438380,CMS_40,Strongly Agree
8601,7718917831,IZ0101,1032438380,CMS_41,No
8601,7718917831,IZ0101,1032438380,CMS_6,Always
8601,7718917831,IZ0101,1032438380,CMS_7,Always
8601,7718917831,IZ0101,1032438380,CMS_8,Always
8599,7750906393,MD0102,1031379380,A91,5
8599,7750906393,MD0102,1031379380,CP10,5
8599,7750906393,MD0102,1031379380,CP112,5
8599,7750906393,MD0102,1031379380,CP2,5
8599,7750906393,MD0102,1031379380,CP3,5
8599,7750906393,MD0102,1031379380,CP4,5
8599,7750906393,MD0102,1031379380,V60,5
8599,7750906393,MD0102,1031379380,V7,5
8600,7763175508,IZ0101,1032758311,I1,5
8600,7763175508,IZ0101,1032758311,I4,5
8600,7763175508,IZ0101,1032758311,I5,5
8600,7763175508,IZ0101,1032758311,I6,5
8600,7763175508,IZ0101,1032758311,M2,3
8600,7763175508,IZ0101,1032758311,M3,3
8600,7763175508,IZ0101,1032758311,N3,5
8600,7763175508,IZ0101,1032758311,N4,5
8600,7763175508,IZ0101,1032758311,N5,5
8600,7763175508,IZ0101,1032758311,O2,5
8600,7763175508,IZ0101,1032758311,O3,5
8600,7763175508,IZ0101,1032758311,O4,5
8600,7763175508,IZ0101,1032758311,P1,4
8600,7763175508,IZ0101,1032758311,P2,3
8600,7763175508,IZ0101,1032758311,P3,3
8600,7763175508,IZ0101,1032758311,R3,5
8600,7763175508,IZ0101,1032758311,R4,5
8600,7763175508,IZ0101,1032758311,CMS_1,Always
8600,7763175508,IZ0101,1032758311,CMS_10,Usually
8600,7763175508,IZ0101,1032758311,CMS_11,Always
8600,7763175508,IZ0101,1032758311,CMS_12,No
8600,7763175508,IZ0101,1032758311,CMS_13,Always
8600,7763175508,IZ0101,1032758311,CMS_18,Yes
8600,7763175508,IZ0101,1032758311,CMS_19,Sometimes
8600,7763175508,IZ0101,1032758311,CMS_19CL,Sometimes
8600,7763175508,IZ0101,1032758311,CMS_2,Always
8600,7763175508,IZ0101,1032758311,CMS_20,Own home
8600,7763175508,IZ0101,1032758311,CMS_21,No
8600,7763175508,IZ0101,1032758311,CMS_21CL,No
8600,7763175508,IZ0101,1032758311,CMS_22,Yes
8600,7763175508,IZ0101,1032758311,CMS_22CL,Yes
8600,7763175508,IZ0101,1032758311,CMS_23,10-Best possible
8600,7763175508,IZ0101,1032758311,CMS_24,Definitely yes
8600,7763175508,IZ0101,1032758311,CMS_25,Good
8600,7763175508,IZ0101,1032758311,CMS_26,Excellent
8600,7763175508,IZ0101,1032758311,CMS_27,Some college
8600,7763175508,IZ0101,1032758311,CMS_29A,Yes
8600,7763175508,IZ0101,1032758311,CMS_29B,No
8600,7763175508,IZ0101,1032758311,CMS_29C,No
8600,7763175508,IZ0101,1032758311,CMS_29D,No
8600,7763175508,IZ0101,1032758311,CMS_29E,No
8600,7763175508,IZ0101,1032758311,CMS_3,Always
8600,7763175508,IZ0101,1032758311,CMS_30,English
8600,7763175508,IZ0101,1032758311,CMS_33,Always
8600,7763175508,IZ0101,1032758311,CMS_33CL,Always
8600,7763175508,IZ0101,1032758311,CMS_34,Unchecked
8600,7763175508,IZ0101,1032758311,CMS_37,Always
8600,7763175508,IZ0101,1032758311,CMS_37CL,Always
8600,7763175508,IZ0101,1032758311,CMS_38,Agree
8600,7763175508,IZ0101,1032758311,CMS_39,Agree
8600,7763175508,IZ0101,1032758311,CMS_40,Agree
8600,7763175508,IZ0101,1032758311,CMS_41,Yes
8600,7763175508,IZ0101,1032758311,CMS_6,Sometimes
8600,7763175508,IZ0101,1032758311,CMS_7,Sometimes
8600,7763175508,IZ0101,1032758311,CMS_8,Always
8600,7763175908,IZ0101,1032741665,I1,5
8600,7763175908,IZ0101,1032741665,I4,5
8600,7763175908,IZ0101,1032741665,I5,5
8600,7763175908,IZ0101,1032741665,I6,5
8600,7763175908,IZ0101,1032741665,M2,4
8600,7763175908,IZ0101,1032741665,M3,4
8600,7763175908,IZ0101,1032741665,N3,5
8600,7763175908,IZ0101,1032741665,N4,4
8600,7763175908,IZ0101,1032741665,N5,5
8600,7763175908,IZ0101,1032741665,O2,5
8600,7763175908,IZ0101,1032741665,O3,5
8600,7763175908,IZ0101,1032741665,O4,5
8600,7763175908,IZ0101,1032741665,P1,5
8600,7763175908,IZ0101,1032741665,P2,5
8600,7763175908,IZ0101,1032741665,P3,5
8600,7763175908,IZ0101,1032741665,R3,5
8600,7763175908,IZ0101,1032741665,R4,4
8600,7763175908,IZ0101,1032741665,CMS_1,Always
8600,7763175908,IZ0101,1032741665,CMS_10,Always
8600,7763175908,IZ0101,1032741665,CMS_11,Always
8600,7763175908,IZ0101,1032741665,CMS_12,Yes
8600,7763175908,IZ0101,1032741665,CMS_13,Always
8600,7763175908,IZ0101,1032741665,CMS_13CL,Always
8600,7763175908,IZ0101,1032741665,CMS_18,Yes
8600,7763175908,IZ0101,1032741665,CMS_19,Always
8600,7763175908,IZ0101,1032741665,CMS_19CL,Always
8600,7763175908,IZ0101,1032741665,CMS_2,Always
8600,7763175908,IZ0101,1032741665,CMS_20,Own home
8600,7763175908,IZ0101,1032741665,CMS_21,Yes
8600,7763175908,IZ0101,1032741665,CMS_21CL,Yes
8600,7763175908,IZ0101,1032741665,CMS_22,Yes
8600,7763175908,IZ0101,1032741665,CMS_22CL,Yes
8600,7763175908,IZ0101,1032741665,CMS_23,9
8600,7763175908,IZ0101,1032741665,CMS_24,Definitely yes
8600,7763175908,IZ0101,1032741665,CMS_25,Very Good
8600,7763175908,IZ0101,1032741665,CMS_26,Very Good
8600,7763175908,IZ0101,1032741665,CMS_27,Some college
8600,7763175908,IZ0101,1032741665,CMS_28,Not Span/Hisp/La
8600,7763175908,IZ0101,1032741665,CMS_29A,Yes
8600,7763175908,IZ0101,1032741665,CMS_29B,No
8600,7763175908,IZ0101,1032741665,CMS_29C,No
8600,7763175908,IZ0101,1032741665,CMS_29D,No
8600,7763175908,IZ0101,1032741665,CMS_29E,No
8600,7763175908,IZ0101,1032741665,CMS_3,Always
8600,7763175908,IZ0101,1032741665,CMS_30,English
8600,7763175908,IZ0101,1032741665,CMS_33,Always
8600,7763175908,IZ0101,1032741665,CMS_33CL,Always
8600,7763175908,IZ0101,1032741665,CMS_34,Unchecked
8600,7763175908,IZ0101,1032741665,CMS_37,Always
8600,7763175908,IZ0101,1032741665,CMS_37CL,Always
8600,7763175908,IZ0101,1032741665,CMS_38,Strongly Agree
8600,7763175908,IZ0101,1032741665,CMS_39,Strongly Agree
8600,7763175908,IZ0101,1032741665,CMS_40,Strongly Agree
8600,7763175908,IZ0101,1032741665,CMS_41,No
8600,7763175908,IZ0101,1032741665,CMS_6,Always
8600,7763175908,IZ0101,1032741665,CMS_7,Always
8600,7763175908,IZ0101,1032741665,CMS_8,Always
8600,7769318625,IZ0101,1032683779,I1,5
8600,7769318625,IZ0101,1032683779,I4,5
8600,7769318625,IZ0101,1032683779,I5,5
8600,7769318625,IZ0101,1032683779,I6,5
8600,7769318625,IZ0101,1032683779,M2,5
8600,7769318625,IZ0101,1032683779,M3,5
8600,7769318625,IZ0101,1032683779,N3,5
8600,7769318625,IZ0101,1032683779,N4,5
8600,7769318625,IZ0101,1032683779,N5,5
8600,7769318625,IZ0101,1032683779,O2,5
8600,7769318625,IZ0101,1032683779,O3,5
8600,7769318625,IZ0101,1032683779,O4,5
8600,7769318625,IZ0101,1032683779,P1,5
8600,7769318625,IZ0101,1032683779,P2,5
8600,7769318625,IZ0101,1032683779,P3,5
8600,7769318625,IZ0101,1032683779,R3,5
8600,7769318625,IZ0101,1032683779,R4,5
8600,7769318625,IZ0101,1032683779,CMS_1,Always
8600,7769318625,IZ0101,1032683779,CMS_10,Always
8600,7769318625,IZ0101,1032683779,CMS_11,Always
8600,7769318625,IZ0101,1032683779,CMS_12,Yes
8600,7769318625,IZ0101,1032683779,CMS_13,Usually
8600,7769318625,IZ0101,1032683779,CMS_13CL,Usually
8600,7769318625,IZ0101,1032683779,CMS_18,No
8600,7769318625,IZ0101,1032683779,CMS_2,Always
8600,7769318625,IZ0101,1032683779,CMS_20,Own home
8600,7769318625,IZ0101,1032683779,CMS_21,Yes
8600,7769318625,IZ0101,1032683779,CMS_21CL,Yes
8600,7769318625,IZ0101,1032683779,CMS_22,Yes
8600,7769318625,IZ0101,1032683779,CMS_22CL,Yes
8600,7769318625,IZ0101,1032683779,CMS_23,10-Best possible
8600,7769318625,IZ0101,1032683779,CMS_24,Definitely yes
8600,7769318625,IZ0101,1032683779,CMS_25,Excellent
8600,7769318625,IZ0101,1032683779,CMS_26,Excellent
8600,7769318625,IZ0101,1032683779,CMS_27,High school grad
8600,7769318625,IZ0101,1032683779,CMS_28,Not Span/Hisp/La
8600,7769318625,IZ0101,1032683779,CMS_29A,Yes
8600,7769318625,IZ0101,1032683779,CMS_29B,No
8600,7769318625,IZ0101,1032683779,CMS_29C,No
8600,7769318625,IZ0101,1032683779,CMS_29D,No
8600,7769318625,IZ0101,1032683779,CMS_29E,No
8600,7769318625,IZ0101,1032683779,CMS_3,Always
8600,7769318625,IZ0101,1032683779,CMS_30,English
8600,7769318625,IZ0101,1032683779,CMS_34,Unchecked
8600,7769318625,IZ0101,1032683779,CMS_37,Always
8600,7769318625,IZ0101,1032683779,CMS_37CL,Always
8600,7769318625,IZ0101,1032683779,CMS_38,Strongly Agree
8600,7769318625,IZ0101,1032683779,CMS_39,Strongly Agree
8600,7769318625,IZ0101,1032683779,CMS_40,Strongly Agree
8600,7769318625,IZ0101,1032683779,CMS_41,Yes
8600,7769318625,IZ0101,1032683779,CMS_6,Always
8600,7769318625,IZ0101,1032683779,CMS_7,Always
8600,7769318625,IZ0101,1032683779,CMS_8,Always
8600,7778470846,IZ0101,1032807458,I1,3
8600,7778470846,IZ0101,1032807458,I4,3
8600,7778470846,IZ0101,1032807458,I5,5
8600,7778470846,IZ0101,1032807458,I6,5
8600,7778470846,IZ0101,1032807458,M2,5
8600,7778470846,IZ0101,1032807458,M3,5
8600,7778470846,IZ0101,1032807458,N3,5
8600,7778470846,IZ0101,1032807458,N4,5
8600,7778470846,IZ0101,1032807458,O2,5
8600,7778470846,IZ0101,1032807458,O3,5
8600,7778470846,IZ0101,1032807458,O4,5
8600,7778470846,IZ0101,1032807458,P1,3
8600,7778470846,IZ0101,1032807458,P2,5
8600,7778470846,IZ0101,1032807458,P3,3
8600,7778470846,IZ0101,1032807458,R3,5
8600,7778470846,IZ0101,1032807458,R4,5
8600,7778470846,IZ0101,1032807458,CMS_1,Always
8600,7778470846,IZ0101,1032807458,CMS_10,Always
8600,7778470846,IZ0101,1032807458,CMS_11,Always
8600,7778470846,IZ0101,1032807458,CMS_12,Yes
8600,7778470846,IZ0101,1032807458,CMS_13,Sometimes
8600,7778470846,IZ0101,1032807458,CMS_13CL,Sometimes
8600,7778470846,IZ0101,1032807458,CMS_18,No
8600,7778470846,IZ0101,1032807458,CMS_2,Always
8600,7778470846,IZ0101,1032807458,CMS_20,Own home
8600,7778470846,IZ0101,1032807458,CMS_21,Yes
8600,7778470846,IZ0101,1032807458,CMS_21CL,Yes
8600,7778470846,IZ0101,1032807458,CMS_22,Yes
8600,7778470846,IZ0101,1032807458,CMS_22CL,Yes
8600,7778470846,IZ0101,1032807458,CMS_23,10-Best possible
8600,7778470846,IZ0101,1032807458,CMS_24,Definitely yes
8600,7778470846,IZ0101,1032807458,CMS_25,Good
8600,7778470846,IZ0101,1032807458,CMS_26,Good
8600,7778470846,IZ0101,1032807458,CMS_27,Some high school
8600,7778470846,IZ0101,1032807458,CMS_28,Not Span/Hisp/La
8600,7778470846,IZ0101,1032807458,CMS_29A,Yes
8600,7778470846,IZ0101,1032807458,CMS_29B,No
8600,7778470846,IZ0101,1032807458,CMS_29C,No
8600,7778470846,IZ0101,1032807458,CMS_29D,No
8600,7778470846,IZ0101,1032807458,CMS_29E,No
8600,7778470846,IZ0101,1032807458,CMS_3,Always
8600,7778470846,IZ0101,1032807458,CMS_30,English
8600,7778470846,IZ0101,1032807458,CMS_34,Unchecked
8600,7778470846,IZ0101,1032807458,CMS_37,Always
8600,7778470846,IZ0101,1032807458,CMS_37CL,Always
8600,7778470846,IZ0101,1032807458,CMS_38,Strongly Agree
8600,7778470846,IZ0101,1032807458,CMS_39,Strongly Agree
8600,7778470846,IZ0101,1032807458,CMS_40,Not given meds
8600,7778470846,IZ0101,1032807458,CMS_41,Yes
8600,7778470846,IZ0101,1032807458,CMS_6,Always
8600,7778470846,IZ0101,1032807458,CMS_7,Always
8600,7778470846,IZ0101,1032807458,CMS_8,Always
30244,7784819836,IZ0101,1032852019,I1,5
30244,7784819836,IZ0101,1032852019,I4,5
30244,7784819836,IZ0101,1032852019,I5,5
30244,7784819836,IZ0101,1032852019,I6,5
30244,7784819836,IZ0101,1032852019,M2,5
30244,7784819836,IZ0101,1032852019,M3,5
30244,7784819836,IZ0101,1032852019,N3,5
30244,7784819836,IZ0101,1032852019,N4,5
30244,7784819836,IZ0101,1032852019,N5,5
30244,7784819836,IZ0101,1032852019,O2,5
30244,7784819836,IZ0101,1032852019,O3,5
30244,7784819836,IZ0101,1032852019,O4,5
30244,7784819836,IZ0101,1032852019,P1,5
30244,7784819836,IZ0101,1032852019,P2,5
30244,7784819836,IZ0101,1032852019,P3,5
30244,7784819836,IZ0101,1032852019,R3,5
30244,7784819836,IZ0101,1032852019,R4,5
30244,7784819836,IZ0101,1032852019,CMS_1,Always
30244,7784819836,IZ0101,1032852019,CMS_10,Always
30244,7784819836,IZ0101,1032852019,CMS_11,Always
30244,7784819836,IZ0101,1032852019,CMS_12,Yes
30244,7784819836,IZ0101,1032852019,CMS_13,Always
30244,7784819836,IZ0101,1032852019,CMS_13CL,Always
30244,7784819836,IZ0101,1032852019,CMS_18,No
30244,7784819836,IZ0101,1032852019,CMS_2,Always
30244,7784819836,IZ0101,1032852019,CMS_20,Own home
30244,7784819836,IZ0101,1032852019,CMS_21,Yes
30244,7784819836,IZ0101,1032852019,CMS_21CL,Yes
30244,7784819836,IZ0101,1032852019,CMS_22,Yes
30244,7784819836,IZ0101,1032852019,CMS_22CL,Yes
30244,7784819836,IZ0101,1032852019,CMS_23,10-Best possible
30244,7784819836,IZ0101,1032852019,CMS_24,Definitely yes
30244,7784819836,IZ0101,1032852019,CMS_25,Excellent
30244,7784819836,IZ0101,1032852019,CMS_26,Excellent
30244,7784819836,IZ0101,1032852019,CMS_27,High school grad
30244,7784819836,IZ0101,1032852019,CMS_28,Not Span/Hisp/La
30244,7784819836,IZ0101,1032852019,CMS_29A,Yes
30244,7784819836,IZ0101,1032852019,CMS_29B,No
30244,7784819836,IZ0101,1032852019,CMS_29C,No
30244,7784819836,IZ0101,1032852019,CMS_29D,No
